CIMS_REQUEST_ID, REV, YEAR, DOY, UTC_START, UTC_END, UPLINK_DSN_COMPLEX_INITIAL, UPLINK_DSN_ANTENNA_ID, UPLINK_DSN_APERTURE_M, UPLINK_BAND, DOWNLINK_DSN_COMPLEX_INITIAL, DOWNLINK_DSN_ANTENNA_ID, DOWNLINK_DSN_APERTURE_M, DOWNLINK_BAND, RSR_FILENAME, POLARIZATION, USO_HZ, SAMPLING_RATE_KHZ, OCCULTATION_PROFILE, SPM_START, SPM_END, RHO_START_KM, RHO_END_KM, RHO_MIN_KM, RHO_MAX_KM, RHO_MAX_ELEV_DEG, ELEV_MIN_RHO_DEG, ELEV_MAX_DEG, ELEV_MAX_RHO_DEG, B_DEG, ATMOSPHERE_DETECTION_SPM_START, ATMOSPHERE_DETECTION_SPM_END, ATMOSPHERE_DETECTION_RHO_KM_START, ATMOSPHERE_DETECTION_RHO_KM_END, KERNELS
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 07:45:00,2013 JUN 24 08:19:36,G,DSS-14,70,X,C,DSS-34,34,X,cors_0451/sroc19_175/rsr/S79SROE2013175_0745X14X34RD.2A2,RD,N/A,16,chord: ingress,27900.0,29976.0000007,91947.97626,79086.6553158,79086.6553158,91947.97626,79086.6553158,55.3712482537,55.3712482537,49.4370242593,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 08:19:37,2013 JUN 24 10:55:01,G,DSS-14,70,X,C,DSS-34,34,X,cors_0451/sroc19_175/rsr/S79SROE2013175_0745X14X34RD.2A2,RD,N/A,16,chord: egress,29977.0000007,39300.9999375,79086.6532981,224665.545184,79086.6532981,224665.545184,166004.516639,55.3739287932,65.5670027592,63.2638904728,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 07:45:00,2013 JUN 24 08:19:36,G,DSS-14,70,X,C,DSS-43,70,X,cors_0452/sroc19_175/rsr/S79SROE2013175_0745X14X43RD.1A2,RD,N/A,16,chord: ingress,27900.0,29976.0000007,91947.9768059,79086.6554756,79086.6554756,91947.9768059,79086.6554756,55.368364137,55.368364137,49.4346627831,17.1350455882,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 08:19:37,2013 JUN 24 10:55:01,G,DSS-14,70,X,C,DSS-43,70,X,cors_0452/sroc19_175/rsr/S79SROE2013175_0745X14X43RD.1A2,RD,N/A,16,chord: egress,29977.0000007,39300.9999375,79086.6534576,224665.544734,79086.6534576,224665.544734,166004.516176,55.371044415,65.563066186,63.2606352887,17.1350455882,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 07:45:00,2013 JUN 24 08:19:36,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,s79-rev193-SR-SR-data/OCC/RSR/1-way/S79SROE2013175_0745NNNK34RW.2B1,RW,N/A,1,chord: ingress,27900.0,29976.0000007,91947.97626,79086.6553158,79086.6553158,91947.97626,79086.6553158,55.3712482537,55.3712482537,49.4370242593,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 08:19:37,2013 JUN 24 10:55:01,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,s79-rev193-SR-SR-data/OCC/RSR/1-way/S79SROE2013175_0745NNNK34RW.2B1,RW,N/A,1,chord: egress,29977.0000007,39300.999,79086.6532981,224665.545184,79086.6532981,224665.545184,166004.516639,55.3739287932,65.5670027592,63.2638904728,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 07:45:00,2013 JUN 24 08:19:36,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,s79-rev193-SR-SR-data/OCC/RSR/1-way/S79SROE2013175_0745NNNK34RW.2B2,RW,N/A,2,chord: ingress,27900.0,29976.0000007,91947.97626,79086.6553158,79086.6553158,91947.97626,79086.6553158,55.3712482537,55.3712482537,49.4370242593,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 08:19:37,2013 JUN 24 10:55:01,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,s79-rev193-SR-SR-data/OCC/RSR/1-way/S79SROE2013175_0745NNNK34RW.2B2,RW,N/A,2,chord: egress,29977.0000007,39300.9995,79086.6532981,224665.545184,79086.6532981,224665.545184,166004.516639,55.3739287932,65.5670027592,63.2638904728,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 07:45:00,2013 JUN 24 08:19:36,N/A,N/A,N/A,N/A,C,DSS-43,70,S,s79-rev193-SR-SR-data/OCC/RSR/1-way/S79SROE2013175_0745NNNS43RW.1B1,RW,N/A,1,chord: ingress,27900.0,29976.0000007,91947.9768059,79086.6554756,79086.6554756,91947.9768059,79086.6554756,55.368364137,55.368364137,49.4346627831,17.1350455882,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 08:19:37,2013 JUN 24 10:55:01,N/A,N/A,N/A,N/A,C,DSS-43,70,S,s79-rev193-SR-SR-data/OCC/RSR/1-way/S79SROE2013175_0745NNNS43RW.1B1,RW,N/A,1,chord: egress,29977.0000007,39300.999,79086.6534576,224665.544734,79086.6534576,224665.544734,166004.516176,55.371044415,65.563066186,63.2606352887,17.1350455882,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 07:45:00,2013 JUN 24 08:19:36,N/A,N/A,N/A,N/A,C,DSS-34,34,X,s79-rev193-SR-SR-data/OCC/RSR/1-way/S79SROE2013175_0745NNNX34RW.2A1,RW,N/A,1,chord: ingress,27900.0,29976.0000007,91947.97626,79086.6553158,79086.6553158,91947.97626,79086.6553158,55.3712482537,55.3712482537,49.4370242593,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 08:19:37,2013 JUN 24 10:55:01,N/A,N/A,N/A,N/A,C,DSS-34,34,X,s79-rev193-SR-SR-data/OCC/RSR/1-way/S79SROE2013175_0745NNNX34RW.2A1,RW,N/A,1,chord: egress,29977.0000007,39300.999,79086.6532981,224665.545184,79086.6532981,224665.545184,166004.516639,55.3739287932,65.5670027592,63.2638904728,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 07:45:00,2013 JUN 24 08:19:36,N/A,N/A,N/A,N/A,C,DSS-43,70,X,s79-rev193-SR-SR-data/OCC/RSR/1-way/S79SROE2013175_0745NNNX43RW.1A1,RW,N/A,1,chord: ingress,27900.0,29976.0000007,91947.9768059,79086.6554756,79086.6554756,91947.9768059,79086.6554756,55.368364137,55.368364137,49.4346627831,17.1350455882,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 08:19:37,2013 JUN 24 10:55:01,N/A,N/A,N/A,N/A,C,DSS-43,70,X,s79-rev193-SR-SR-data/OCC/RSR/1-way/S79SROE2013175_0745NNNX43RW.1A1,RW,N/A,1,chord: egress,29977.0000007,39300.999,79086.6534576,224665.544734,79086.6534576,224665.544734,166004.516176,55.371044415,65.563066186,63.2606352887,17.1350455882,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 07:45:00,2013 JUN 24 08:19:36,G,DSS-14,70,X,C,DSS-34,34,Ka,s79-rev193-SR-SR-data/OCC/RSR/S79SROE2013175_0745X14K34RD.2B1,RD,N/A,1,chord: ingress,27900.0,29976.0000007,91947.97626,79086.6553158,79086.6553158,91947.97626,79086.6553158,55.3712482537,55.3712482537,49.4370242593,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 08:19:37,2013 JUN 24 10:55:01,G,DSS-14,70,X,C,DSS-34,34,Ka,s79-rev193-SR-SR-data/OCC/RSR/S79SROE2013175_0745X14K34RD.2B1,RD,N/A,1,chord: egress,29977.0000007,39300.999,79086.6532981,224665.545184,79086.6532981,224665.545184,166004.516639,55.3739287932,65.5670027592,63.2638904728,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 07:45:00,2013 JUN 24 08:19:36,G,DSS-14,70,X,C,DSS-43,70,S,s79-rev193-SR-SR-data/OCC/RSR/S79SROE2013175_0745X14S43RD.1B1,RD,N/A,1,chord: ingress,27900.0,29976.0000007,91947.9768059,79086.6554756,79086.6554756,91947.9768059,79086.6554756,55.368364137,55.368364137,49.4346627831,17.1350455882,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 08:19:37,2013 JUN 24 10:55:01,G,DSS-14,70,X,C,DSS-43,70,S,s79-rev193-SR-SR-data/OCC/RSR/S79SROE2013175_0745X14S43RD.1B1,RD,N/A,1,chord: egress,29977.0000007,39300.999,79086.6534576,224665.544734,79086.6534576,224665.544734,166004.516176,55.371044415,65.563066186,63.2606352887,17.1350455882,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 07:45:00,2013 JUN 24 08:19:36,G,DSS-14,70,X,C,DSS-34,34,X,s79-rev193-SR-SR-data/OCC/RSR/S79SROE2013175_0745X14X34RD.2A1,RD,N/A,1,chord: ingress,27900.0,29976.0000007,91947.97626,79086.6553158,79086.6553158,91947.97626,79086.6553158,55.3712482537,55.3712482537,49.4370242593,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 08:19:37,2013 JUN 24 10:55:01,G,DSS-14,70,X,C,DSS-34,34,X,s79-rev193-SR-SR-data/OCC/RSR/S79SROE2013175_0745X14X34RD.2A1,RD,N/A,1,chord: egress,29977.0000007,39300.999,79086.6532981,224665.545184,79086.6532981,224665.545184,166004.516639,55.3739287932,65.5670027592,63.2638904728,17.1350456043,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 07:45:00,2013 JUN 24 08:19:36,G,DSS-14,70,X,C,DSS-43,70,X,s79-rev193-SR-SR-data/OCC/RSR/S79SROE2013175_0745X14X43RD.1A1,RD,N/A,1,chord: ingress,27900.0,29976.0000007,91947.9768059,79086.6554756,79086.6554756,91947.9768059,79086.6554756,55.368364137,55.368364137,49.4346627831,17.1350455882,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_193RI_OCC001_PIE,193,2013,175,2013 JUN 24 08:19:37,2013 JUN 24 10:55:01,G,DSS-14,70,X,C,DSS-43,70,X,s79-rev193-SR-SR-data/OCC/RSR/S79SROE2013175_0745X14X43RD.1A1,RD,N/A,1,chord: egress,29977.0000007,39300.999,79086.6534576,224665.544734,79086.6534576,224665.544734,166004.516176,55.371044415,65.563066186,63.2606352887,17.1350455882,N/A,N/A,N/A,N/A,'cpck06Aug2013.tpc'; '130805R_SCPSE_13137_13182.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 02:30:00,2013 JUL 06 07:20:01,G,DSS-14,70,X,G,DSS-14,70,S,cors_0460/sroc20_187/rsr/S79SROI2013187_0230X14S14RD.1B2,RD,N/A,16,ingress,9000.0,26400.9999375,403565.055493,80957.0592204,80957.0592204,403565.055493,359005.815193,13.9880673786,43.9673194074,43.2631599594,17.1339526692,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 02:30:00,2013 JUL 06 07:20:01,G,DSS-14,70,X,G,DSS-14,70,X,cors_0460/sroc20_187/rsr/S79SROI2013187_0230X14X14RD.1A2,RD,N/A,16,ingress,9000.0,26400.9999375,403565.055493,80957.0592204,80957.0592204,403565.055493,359005.815193,13.9880673786,43.9673194074,43.2631599594,17.1339526692,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 02:30:00,2013 JUL 06 07:20:01,N/A,N/A,N/A,N/A,G,DSS-14,70,S,s79-rev194-SR-SR-data/OCC/RSR/1-way/S79SROI2013187_0230NNNS14RW.1B1,RW,N/A,1,ingress,9000.0,26400.999,403565.055493,80957.0592204,80957.0592204,403565.055493,359005.815193,13.9880673786,43.9673194074,43.2631599594,17.1339526692,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 02:30:00,2013 JUL 06 07:20:01,N/A,N/A,N/A,N/A,G,DSS-14,70,X,s79-rev194-SR-SR-data/OCC/RSR/1-way/S79SROI2013187_0230NNNX14RW.1A1,RW,N/A,1,ingress,9000.0,26400.999,403565.055493,80957.0592204,80957.0592204,403565.055493,359005.815193,13.9880673786,43.9673194074,43.2631599594,17.1339526692,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 02:30:00,2013 JUL 06 07:20:01,G,DSS-14,70,X,G,DSS-14,70,S,s79-rev194-SR-SR-data/OCC/RSR/S79SROI2013187_0230X14S14RD.1B1,RD,N/A,1,ingress,9000.0,26400.999,403565.055493,80957.0592204,80957.0592204,403565.055493,359005.815193,13.9880673786,43.9673194074,43.2631599594,17.1339526692,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 02:30:00,2013 JUL 06 07:20:01,G,DSS-14,70,X,G,DSS-14,70,X,s79-rev194-SR-SR-data/OCC/RSR/S79SROI2013187_0230X14X14RD.1A1,RD,N/A,1,ingress,9000.0,26400.999,403565.055493,80957.0592204,80957.0592204,403565.055493,359005.815193,13.9880673786,43.9673194074,43.2631599594,17.1339526692,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 03:00:00,2013 JUL 06 07:23:02,G,DSS-14,70,X,C,DSS-34,34,X,cors_0458/sroc20_187/rsr/S79SROI2013187_0300X14X34RD.2A2,RD,N/A,16,chord: ingress,10800.0,26582.0000051,364340.188543,80850.1991867,80850.1991867,364340.188543,80850.1991867,53.939294526,53.939294526,2.06010863919,17.1331961203,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 07:23:03,2013 JUL 06 08:00:01,G,DSS-14,70,X,C,DSS-34,34,X,cors_0458/sroc20_187/rsr/S79SROI2013187_0300X14X34RD.2A2,RD,N/A,16,chord: egress,26583.0000051,28800.9999375,80850.1951705,95114.8361154,80850.1951705,95114.8361154,95114.8361154,53.942074068,59.577639548,59.577639548,17.1331961203,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 03:00:00,2013 JUL 06 07:23:02,G,DSS-14,70,X,C,DSS-43,70,X,cors_0458/sroc20_187/rsr/S79SROI2013187_0300X14X43RD.1A2,RD,N/A,16,chord: ingress,10800.0,26582.0000051,364340.1895,80850.199348,80850.199348,364340.1895,80850.199348,53.9365462702,53.9365462702,2.06035362585,17.1331961064,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 07:23:03,2013 JUL 06 08:00:01,G,DSS-14,70,X,C,DSS-43,70,X,cors_0458/sroc20_187/rsr/S79SROI2013187_0300X14X43RD.1A2,RD,N/A,16,chord: egress,26583.0000051,28800.9999375,80850.1953315,95114.8358823,80850.1953315,95114.8358823,95114.8358823,53.9393255548,59.5743111564,59.5743111564,17.1331961064,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 03:00:00,2013 JUL 06 07:23:02,G,DSS-14,70,X,C,DSS-34,34,Ka,cors_0459/sroc20_187/rsr/S79SROI2013187_0300X14K34RD.2B2,RD,N/A,16,chord: ingress,10800.0,26582.0000051,364340.188543,80850.1991867,80850.1991867,364340.188543,80850.1991867,53.939294526,53.939294526,2.06010863919,17.1331961203,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 07:23:03,2013 JUL 06 08:00:01,G,DSS-14,70,X,C,DSS-34,34,Ka,cors_0459/sroc20_187/rsr/S79SROI2013187_0300X14K34RD.2B2,RD,N/A,16,chord: egress,26583.0000051,28800.9999375,80850.1951705,95114.8361154,80850.1951705,95114.8361154,95114.8361154,53.942074068,59.577639548,59.577639548,17.1331961203,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 03:00:00,2013 JUL 06 07:23:02,G,DSS-14,70,X,C,DSS-43,70,S,cors_0459/sroc20_187/rsr/S79SROI2013187_0300X14S43RD.1B2,RD,N/A,16,chord: ingress,10800.0,26582.0000051,364340.1895,80850.199348,80850.199348,364340.1895,80850.199348,53.9365462702,53.9365462702,2.06035362585,17.1331961064,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 07:23:03,2013 JUL 06 08:00:01,G,DSS-14,70,X,C,DSS-43,70,S,cors_0459/sroc20_187/rsr/S79SROI2013187_0300X14S43RD.1B2,RD,N/A,16,chord: egress,26583.0000051,28800.9999375,80850.1953315,95114.8358823,80850.1953315,95114.8358823,95114.8358823,53.9393255548,59.5743111564,59.5743111564,17.1331961064,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 03:00:00,2013 JUL 06 07:23:02,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,s79-rev194-SR-SR-data/OCC/RSR/1-way/S79SROI2013187_0300NNNK34RW.2B1,RW,N/A,1,chord: ingress,10800.0,26582.0000051,364340.188543,80850.1991867,80850.1991867,364340.188543,80850.1991867,53.939294526,53.939294526,2.06010863919,17.1331961203,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 07:23:03,2013 JUL 06 08:00:01,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,s79-rev194-SR-SR-data/OCC/RSR/1-way/S79SROI2013187_0300NNNK34RW.2B1,RW,N/A,1,chord: egress,26583.0000051,28800.999,80850.1951705,95114.8361154,80850.1951705,95114.8361154,95114.8361154,53.942074068,59.577639548,59.577639548,17.1331961203,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 03:00:00,2013 JUL 06 07:23:02,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,s79-rev194-SR-SR-data/OCC/RSR/1-way/S79SROI2013187_0300NNNK34RW.2B2,RW,N/A,2,chord: ingress,10800.0,26582.0000051,364340.188543,80850.1991867,80850.1991867,364340.188543,80850.1991867,53.939294526,53.939294526,2.06010863919,17.1331961203,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 07:23:03,2013 JUL 06 08:00:01,N/A,N/A,N/A,N/A,C,DSS-34,34,Ka,s79-rev194-SR-SR-data/OCC/RSR/1-way/S79SROI2013187_0300NNNK34RW.2B2,RW,N/A,2,chord: egress,26583.0000051,28800.9995,80850.1951705,95114.8361154,80850.1951705,95114.8361154,95114.8361154,53.942074068,59.577639548,59.577639548,17.1331961203,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
RSS_194RI_OCC001_PRIME,194,2013,187,2013 JUL 06 03:00:00,2013 JUL 06 07:23:02,N/A,N/A,N/A,N/A,C,DSS-43,70,S,s79-rev194-SR-SR-data/OCC/RSR/1-way/S79SROI2013187_0300NNNS43RW.1B1,RW,N/A,1,chord: ingress,10800.0,26582.0000051,364340.1895,80850.199348,80850.199348,364340.1895,80850.199348,53.9365462702,53.9365462702,2.06035362585,17.1331961064,N/A,N/A,N/A,N/A,'cpck07Aug2013.tpc'; '130807R_SCPSE_13182_13200.bsp'; 'naif0012.tls'; 'de421.bsp'; 'earthstns_itrf93_050714.bsp'; 'earth_000101_180919_180629.bpc'
